alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
0.04826704999213332,0.000999000999000999,2.2930004596710205,0,0.1,0.1121,0.7262737262737263,0.020322848111391068,gin,0.021353519504889847
0.011111264343110775,0.059940059940059943,2.365877151489258,1,0.4,0.10980000000000001,0.00999000999000999,0.021006688475608826,gin,0.0212427219748497
0.05075004511857881,0.000999000999000999,2.3019347190856934,2,0.1,0.10990000000000001,0.7212787212787213,0.020185351371765137,gin,0.021264527080580593
-0.03938093734345027,1.0,2.4209625720977783,3,0.0,0.11380000000000001,1.0,0.021944211795926094,gin,0.02111277108080685
-0.03356867790294244,1.0,2.401369571685791,4,0.0,0.11110000000000002,1.0,0.02195342630147934,gin,0.021240413695573807
0.04591710858049028,0.000999000999000999,2.296429395675659,5,0.1,0.11350000000000002,0.7292707292707292,0.020120197907090187,gin,0.021088521854951976
0.05131891694280982,0.000999000999000999,2.276235580444336,6,0.2,0.11120000000000002,0.3016983016983017,0.02022484689950943,gin,0.021318910285830498
0.0425394914791271,0.000999000999000999,2.293477773666382,7,0.2,0.11090000000000001,0.3116883116883117,0.020417626947164536,gin,0.021324771899729967
-0.02115729750008416,1.0,2.4251441955566406,8,0.0,0.1071,1.0,0.02188686467707157,gin,0.021433392025530337
-0.02582008824782127,1.0,2.4018845558166504,9,0.0,0.10940000000000001,1.0,0.021883320063352585,gin,0.021332512702792884
-0.03563610312195742,1.0,2.4460723400115967,10,0.0,0.11080000000000001,1.0,0.02202928066253662,gin,0.021271255990490318
0.05078500809034591,0.000999000999000999,2.2806386947631836,11,0.6,0.1111,0.000999000999000999,0.020145472139120102,gin,0.021223297473043204
0.05149616276228158,0.000999000999000999,2.2678661346435547,12,0.6,0.10750000000000001,0.000999000999000999,0.020005814731121063,gin,0.021091970264911653
-0.0370363152469235,1.0,2.4348971843719482,13,0.0,0.10930000000000001,1.0,0.022015191614627838,gin,0.021228949546813966
-0.042551408183756,1.0,2.4468860626220703,14,0.0,0.1124,1.0,0.022284146398305893,gin,0.02137462596409023
-0.02650948968877894,1.0,2.426940441131592,15,0.0,0.1131,1.0,0.021665748208761215,gin,0.021106232749298216
-0.025114637324545035,0.998001998001998,2.404668092727661,16,0.0,0.11470000000000001,1.0,0.021853651851415634,gin,0.021318251691758633
-0.040684304937813096,1.0,2.434420585632324,17,0.0,0.11280000000000001,1.0,0.022206228226423264,gin,0.021338102363049984
-0.03788991655203474,1.0,2.4249370098114014,18,0.0,0.11380000000000001,1.0,0.02197795920073986,gin,0.02117561684548855
-0.039176622573837055,1.0,2.430089235305786,19,0.0,0.1101,1.0,0.02207762561738491,gin,0.02124530627205968
0.039107598474915996,0.000999000999000999,2.324526071548462,20,0.1,0.11090000000000001,0.7272727272727273,0.020546909421682358,gin,0.02138315319083631
-0.01256691480577623,0.9590409590409591,2.3919103145599365,21,0.2,0.10940000000000001,0.2967032967032967,0.02160150371491909,gin,0.02133340858668089
-0.021558860418918257,1.0,2.4270923137664795,22,0.0,0.1082,1.0,0.021656552329659462,gin,0.021199514945968986
-0.01681083520463526,0.993006993006993,2.4137003421783447,23,0.0,0.108,1.0,0.02159135974943638,gin,0.021234391886740922
0.05209597684327473,0.000999000999000999,2.268239974975586,24,0.4,0.1129,0.01898101898101898,0.02010636404156685,gin,0.021211392240598797
-0.025467086555916268,1.0,2.4249746799468994,25,0.0,0.1149,1.0,0.021754609420895576,gin,0.021214341938495637
0.020687275187546768,0.000999000999000999,2.340799331665039,26,0.0,0.1143,1.0,0.02075825072824955,gin,0.021196753807365895
0.04348542177810566,0.000999000999000999,2.300154685974121,27,0.3,0.10980000000000001,0.07992007992007992,0.020235762000083923,gin,0.021155727744102477
0.04746645805085013,0.000999000999000999,2.294541835784912,28,0.4,0.10880000000000001,0.012987012987012988,0.020274890586733818,gin,0.021285224817693234
-0.026356682498092237,1.0,2.4332809448242188,29,0.0,0.10570000000000002,1.0,0.021829072386026382,gin,0.02126850514858961
0.019992829865851592,0.002997002997002997,2.362722158432007,30,0.5,0.11520000000000001,0.003996003996003996,0.020960241556167603,gin,0.021387845104560255
-0.033383815684534086,1.0,2.4115779399871826,31,0.0,0.10880000000000001,1.0,0.021886209025979042,gin,0.021179167598485947
0.018429946453948107,0.005994005994005994,2.3541672229766846,32,0.3,0.11420000000000002,0.08791208791208792,0.020894479006528854,gin,0.02128679347038269
-0.0018179884710047699,0.5994005994005994,2.3832106590270996,33,0.2,0.10490000000000001,0.2867132867132867,0.021243080496788025,gin,0.021204530904069544
0.04833523147461416,0.000999000999000999,2.281362533569336,34,0.3,0.10830000000000001,0.06893106893106893,0.020258190110325813,gin,0.021287107372656464
-0.025874205609627693,1.0,2.4227731227874756,35,0.1,0.1126,0.7282717282717283,0.021657664328813553,gin,0.021111423028633
-0.007046077758446225,0.8431568431568431,2.3970694541931152,36,0.0,0.1153,1.0,0.021599655970931053,gin,0.021448527975007892
-0.022814344385661413,1.0,2.424495220184326,37,0.2,0.1155,0.32867132867132864,0.021595723927021027,gin,0.021114021372050047
-0.03665472937555789,1.0,2.4421534538269043,38,0.0,0.11470000000000001,1.0,0.02220664732158184,gin,0.02142144987359643
-0.01557559587613326,0.989010989010989,2.4155113697052,39,0.1,0.11600000000000002,0.7262737262737263,0.021569015458226204,gin,0.0212382175642997
-0.03411065586738016,1.0,2.435694932937622,40,0.0,0.10540000000000001,1.0,0.02193947695195675,gin,0.021215792359784245
0.027279655165959222,0.000999000999000999,2.3301501274108887,41,0.2,0.11520000000000001,0.32867132867132864,0.020636985078454018,gin,0.02121574323810637
0.017044902610399138,0.005994005994005994,2.346494674682617,42,0.5,0.10430000000000002,0.001998001998001998,0.021031657233834267,gin,0.021396356038749217
-0.04087032820855397,1.0,2.4405932426452637,43,0.0,0.10970000000000002,1.0,0.02207661047577858,gin,0.02120976059883833
-0.01920678713654051,0.996003996003996,2.416144609451294,44,0.0,0.114,1.0,0.0215249415487051,gin,0.021119307504966853
0.003187767014039702,0.34265734265734266,2.3710529804229736,45,0.0,0.11080000000000001,1.0,0.02124531753361225,gin,0.021313259238377215
0.03848684146730392,0.000999000999000999,2.304455518722534,46,0.2,0.11180000000000001,0.30569430569430567,0.020627187564969063,gin,0.021452839601784946
-0.0188184079398932,0.997002997002997,2.4284586906433105,47,0.0,0.10990000000000001,1.0,0.0217868834733963,gin,0.021384461944922804
-0.018309206978411218,0.99000999000999,2.4206740856170654,48,0.0,0.1134,1.0,0.021686501801013947,gin,0.021296578340232374
-0.027907356444736006,1.0,2.424849033355713,49,0.0,0.10460000000000001,1.0,0.02193284034729004,gin,0.021337370736524464
0.017536531161986047,0.006993006993006993,2.3491625785827637,50,0.3,0.10990000000000001,0.06693306693306693,0.02093813754618168,gin,0.021311873886734247
-0.022401063322919045,0.997002997002997,2.4170188903808594,51,0.0,0.10990000000000001,1.0,0.021735167130827904,gin,0.021258944176137447
-0.02176621166158062,0.999000999000999,2.4005918502807617,52,0.0,0.11210000000000002,1.0,0.021609870716929436,gin,0.02114952566474676
0.050867072468696005,0.000999000999000999,2.289078950881958,53,0.0,0.10970000000000002,1.0,0.020101411268115044,gin,0.02117871025763452
0.039948838930770135,0.000999000999000999,2.32177472114563,54,0.2,0.10690000000000001,0.3026973026973027,0.020410850644111633,gin,0.021260169740766287
-0.03410535383547243,1.0,2.4325125217437744,55,0.0,0.10870000000000002,1.0,0.021939652040600777,gin,0.02121607045084238
0.016615106004637697,0.012987012987012988,2.354731321334839,56,0.1,0.10930000000000001,0.6923076923076923,0.020797859877347946,gin,0.021149257024750113
0.038588502452831526,0.000999000999000999,2.311868906021118,57,0.7,0.10800000000000001,0.000999000999000999,0.020514236763119698,gin,0.021337623707950115
-0.02345672882268991,1.0,2.4291436672210693,58,0.1,0.1114,0.7062937062937062,0.021837009117007256,gin,0.021336524058133365
0.004577160008114892,0.26073926073926074,2.372765064239502,59,0.1,0.11370000000000002,0.7312687312687313,0.021218568086624146,gin,0.02131613544933498
0.03262691018368145,0.000999000999000999,2.3251636028289795,60,0.0,0.1126,1.0,0.02060135081410408,gin,0.0212961793448776
-0.03713500025579571,1.0,2.4212749004364014,61,0.0,0.1139,1.0,0.022082218900322914,gin,0.021291556928306817
-0.020597532006718773,0.998001998001998,2.4259274005889893,62,0.0,0.11080000000000001,1.0,0.021825920790433884,gin,0.02138543363660574
0.00022897862489949477,0.4905094905094905,2.38466215133667,63,0.3,0.10679999999999999,0.07592407592407592,0.02118249423801899,gin,0.021187345687299967
0.033942521525913705,0.000999000999000999,2.307389497756958,64,0.0,0.10970000000000002,1.0,0.02040402963757515,gin,0.021120927162468432
0.04575513864384904,0.000999000999000999,2.2969048023223877,65,0.6,0.1065,0.000999000999000999,0.02039966732263565,gin,0.021377812078222633
-0.025689103774611612,1.0,2.4374818801879883,66,0.0,0.11020000000000002,1.0,0.021876581013202667,gin,0.02132866668142378
0.029150504011338778,0.000999000999000999,2.3101842403411865,67,0.2,0.11230000000000001,0.3156843156843157,0.020674139261245728,gin,0.021294896218925715
-0.013765365695136537,0.971028971028971,2.4143991470336914,68,0.0,0.1095,1.0,0.021588781848549843,gin,0.02129563958197832
0.011637620782290331,0.059940059940059943,2.3569204807281494,69,0.3,0.11500000000000002,0.0899100899100899,0.020845338702201843,gin,0.02109078526310623
0.033646610339384195,0.000999000999000999,2.316274404525757,70,0.3,0.1082,0.07792207792207792,0.020564598962664604,gin,0.0212806196808815
-0.028130793500155994,1.0,2.4383482933044434,71,0.0,0.1144,1.0,0.021916424855589867,gin,0.02131676727719605
0.03240810192750464,0.000999000999000999,2.317939519882202,72,0.5,0.11470000000000001,0.001998001998001998,0.020465129986405373,gin,0.021150580143556
-0.009540206571183669,0.9170829170829171,2.4091310501098633,73,0.0,0.11410000000000001,1.0,0.021332450211048126,gin,0.021130857465788723
-0.03034349891214987,1.0,2.4387028217315674,74,0.0,0.10760000000000002,1.0,0.02191082574427128,gin,0.021265554416924716
0.015241349893678929,0.02097902097902098,2.3434834480285645,75,0.0,0.1119,1.0,0.020926423370838165,gin,0.02125030673108995
0.025758730882469563,0.001998001998001998,2.3254318237304688,76,0.2,0.1092,0.3006993006993007,0.020824000239372253,gin,0.02137458235397935
-0.008530045477785658,0.8791208791208791,2.401172399520874,77,0.0,0.11300000000000002,1.0,0.02135263755917549,gin,0.021172039102762937
-0.02683482221133654,1.0,2.4209132194519043,78,0.0,0.1086,1.0,0.0219814982265234,gin,0.02140704400651157
-0.024421138620922985,0.999000999000999,2.423360586166382,79,0.0,0.1101,1.0,0.021724456921219826,gin,0.021206568375229835
0.03658264282993614,0.000999000999000999,2.3146069049835205,80,0.2,0.10640000000000001,0.2977022977022977,0.020359385758638382,gin,0.021132467260584237
-0.04008681237776236,1.0,2.435023784637451,81,0.0,0.11040000000000001,1.0,0.022208716720342636,gin,0.021352752920240164
0.025893691873252796,0.000999000999000999,2.343808650970459,82,0.4,0.1139,0.012987012987012988,0.020793968811631203,gin,0.021346714047715067
-0.002477484511346577,0.6233766233766234,2.3965461254119873,83,0.2,0.10540000000000001,0.28771228771228774,0.021340200677514076,gin,0.021287461321800948
-0.0400977745248744,1.0,2.4336471557617188,84,0.0,0.10570000000000002,1.0,0.022079091519117355,gin,0.021227899972349404
-0.01885118733985133,0.993006993006993,2.41511869430542,85,0.0,0.1134,1.0,0.02174115739762783,gin,0.021338893910869957
0.044975165701764803,0.000999000999000999,2.288473606109619,86,0.1,0.11200000000000002,0.7192807192807192,0.020084409043192863,gin,0.02103024792857468
-0.018241963185843077,1.0,2.404097080230713,87,0.1,0.10620000000000002,0.6963036963036963,0.021799540147185326,gin,0.021408997993916275
0.015013437032254289,0.01898101898101898,2.345867395401001,88,0.0,0.114,1.0,0.020907146856188774,gin,0.021225819358602165
-0.02634841767563766,1.0,2.3989834785461426,89,0.1,0.11020000000000002,0.7112887112887113,0.021918470039963722,gin,0.021355779053643345
-0.02581041531419638,1.0,2.4292964935302734,90,0.0,0.114,1.0,0.02174905687570572,gin,0.021201828867197035
-0.005602794815836452,0.7722277722277723,2.4003496170043945,91,0.4,0.11510000000000001,0.023976023976023976,0.02145657315850258,gin,0.021337026178836822
-0.01787655488852499,0.993006993006993,2.4291839599609375,92,0.0,0.10980000000000001,1.0,0.021751876920461655,gin,0.021369857490062715
0.05063417240042848,0.000999000999000999,2.282794237136841,93,0.4,0.1072,0.011988011988011988,0.020246120169758797,gin,0.021325941571965813
-0.02004189082950482,0.997002997002997,2.42452073097229,94,0.0,0.1124,1.0,0.021677477285265923,gin,0.021251555921509863
-0.013212506993914123,0.977022977022977,2.368377923965454,95,0.0,0.11280000000000001,1.0,0.02158413454890251,gin,0.021302672835066913
-0.0263565188185958,1.0,2.43015193939209,96,0.0,0.11060000000000002,1.0,0.02184060402214527,gin,0.021279744047671557
0.04314161894366839,0.000999000999000999,2.2939493656158447,97,0.3,0.1073,0.06493506493506493,0.020351655781269073,gin,0.021269245464354755
0.03477984540045745,0.000999000999000999,2.3150954246520996,98,0.3,0.11000000000000001,0.06693306693306693,0.020444314926862717,gin,0.021180986357852816
0.03913668227132267,0.000999000999000999,2.3005423545837402,99,0.3,0.10670000000000002,0.07092907092907093,0.020358508452773094,gin,0.02118772574327886
0.04914770193226957,0.000999000999000999,2.2787821292877197,100,0.5,0.11309999999999999,0.001998001998001998,0.020260039716959,gin,0.02130724168010056
0.035759437737841605,0.000999000999000999,2.3166770935058594,101,0.3,0.10700000000000001,0.08491508491508491,0.020598800852894783,gin,0.021362719697877765
-0.03260118314499651,1.0,2.4390950202941895,102,0.0,0.11209999999999999,1.0,0.021968431770801544,gin,0.02127484660036862
0.029550636802104804,0.000999000999000999,2.314488410949707,103,0.3,0.10880000000000001,0.07992007992007992,0.020590482279658318,gin,0.021217472091317177
-0.04513352151877,1.0,2.4591095447540283,104,0.0,0.11760000000000001,1.0,0.022540738806128502,gin,0.021567329285666348
-0.02601463527496731,1.0,2.4346861839294434,105,0.0,0.105,1.0,0.022150028496980667,gin,0.021588413786143065
-0.017388649068012567,0.994005994005994,2.4195048809051514,106,0.0,0.1115,1.0,0.021913662552833557,gin,0.021539126245304942
0.05402518067389681,0.000999000999000999,2.287961959838867,107,0.2,0.11600000000000002,0.33166833166833165,0.020559024065732956,gin,0.021733162073418497
0.031489043279270205,0.000999000999000999,2.3297030925750732,108,0.0,0.11530000000000001,1.0,0.020808259025216103,gin,0.021484794653952123
-0.01939883131733834,0.999000999000999,2.4341928958892822,109,0.0,0.11000000000000001,1.0,0.02186930738389492,gin,0.021453141510486603
-0.032866206812018,1.0,2.430208683013916,110,0.0,0.11420000000000002,1.0,0.02217681147158146,gin,0.02147113665379584
0.02134087579477658,0.000999000999000999,2.3566184043884277,111,0.0,0.113,1.0,0.021278439089655876,gin,0.021742441840469837
0.04451939051307633,0.000999000999000999,2.2941954135894775,112,0.5,0.11309999999999999,0.001998001998001998,0.020696599036455154,gin,0.021660930458456278
-0.006388367186153674,0.8101898101898102,2.403066635131836,113,0.3,0.1149,0.08191808191808192,0.0217935498803854,gin,0.021655208457261325
-0.03506088911774975,1.0,2.4504406452178955,114,0.0,0.1135,1.0,0.022381283342838287,gin,0.021623156258836387
0.006864334636875127,0.15684315684315683,2.3691630363464355,115,0.0,0.1091,1.0,0.0214280653744936,gin,0.021576171435415743
-0.018898613291331242,0.997002997002997,2.4281671047210693,116,0.0,0.10650000000000001,1.0,0.021923407912254333,gin,0.021516770781949163
