alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
0.030622900754270148,0.000999000999000999,2.3140032291412354,0,0.4,0.1121,0.008991008991008992,0.02069961279630661,gat,0.021353519504889847
0.02956671292076428,0.000999000999000999,2.3030917644500732,1,0.4,0.10980000000000001,0.00999000999000999,0.02061464451253414,gat,0.0212427219748497
0.02760727031034706,0.000999000999000999,2.307603359222412,2,0.7,0.10990000000000001,0.000999000999000999,0.0206774715334177,gat,0.021264527080580593
0.03716143655836213,0.000999000999000999,2.2760860919952393,3,0.6,0.11380000000000001,0.000999000999000999,0.020328190177679062,gat,0.02111277108080685
0.03601502207985879,0.000999000999000999,2.296595811843872,4,0.6,0.11110000000000002,0.000999000999000999,0.020475439727306366,gat,0.021240413695573807
0.030335241522850272,0.000999000999000999,2.305515766143799,5,0.5,0.11350000000000002,0.000999000999000999,0.020448796451091766,gat,0.021088521854951976
0.024067077926409896,0.000999000999000999,2.32588529586792,6,0.5,0.11120000000000002,0.001998001998001998,0.020805826410651207,gat,0.021318910285830498
0.03854993803456192,0.000999000999000999,2.30035400390625,7,0.6,0.11090000000000001,0.000999000999000999,0.02050270326435566,gat,0.021324771899729967
0.026450739294523178,0.000999000999000999,2.3270416259765625,8,0.6,0.1071,0.000999000999000999,0.02086646296083927,gat,0.021433392025530337
0.034418252214325123,0.000999000999000999,2.2981669902801514,9,0.6,0.10940000000000001,0.000999000999000999,0.020598284900188446,gat,0.021332512702792884
0.028089832698163893,0.000999000999000999,2.3042006492614746,10,0.6,0.11080000000000001,0.000999000999000999,0.02067374996840954,gat,0.021271255990490318
0.023319561234872763,0.000999000999000999,2.320392608642578,11,0.5,0.1111,0.003996003996003996,0.020728379487991333,gat,0.021223297473043204
0.032398724430138554,0.000999000999000999,2.293962001800537,12,0.6,0.10750000000000001,0.000999000999000999,0.020408617332577705,gat,0.021091970264911653
0.0297082038105936,0.000999000999000999,2.3024134635925293,13,0.6,0.10930000000000001,0.000999000999000999,0.0205982755869627,gat,0.021228949546813966
0.02701060804695855,0.000999000999000999,2.31451678276062,14,0.6,0.1124,0.000999000999000999,0.020797284319996834,gat,0.02137462596409023
0.025978646970329554,0.000999000999000999,2.317958116531372,15,0.5,0.1131,0.003996003996003996,0.02055792137980461,gat,0.021106232749298216
0.03030657102619033,0.000999000999000999,2.3153109550476074,16,0.5,0.11470000000000001,0.000999000999000999,0.02067216858267784,gat,0.021318251691758633
