alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
-0.010207757214644739,0.9270729270729271,2.3890419006347656,0,0.2,0.10950000000000001,0.2967032967032967,0.021805768832564354,mlp,0.02158543000370264
-0.009211206870165453,0.8941058941058941,2.3787763118743896,1,0.2,0.10850000000000001,0.2947052947052947,0.021403001621365547,mlp,0.021207653537392616
-0.015283019276622635,0.9790209790209791,2.3955228328704834,2,0.0,0.11210000000000002,1.0,0.021867714822292328,mlp,0.021538540886715054
1.4906082607659053e-05,0.5024975024975025,2.3709664344787598,3,0.2,0.10940000000000001,0.2997002997002997,0.02127440646290779,mlp,0.02127472358569503
-0.017823857938160104,0.995004995004995,2.4075729846954346,4,0.2,0.1075,0.2917082917082917,0.02209247276186943,mlp,0.021705595314502717
-0.014145867185056456,0.9760239760239761,2.391732692718506,5,0.2,0.11040000000000003,0.30569430569430567,0.02158711850643158,mlp,0.02128600944392383
-0.016029697563529063,0.988011988011988,2.395373821258545,6,0.1,0.1106,0.7112887112887113,0.021866416558623314,mlp,0.02152143447287381
-0.01938812188033143,0.994005994005994,2.4137842655181885,7,0.2,0.10720000000000002,0.30569430569430567,0.022087926045060158,mlp,0.021667827563360335
-0.015300791756707755,0.993006993006993,2.3895483016967773,8,0.0,0.1073,1.0,0.021782085299491882,mlp,0.02145382479391992
-0.014498308619018303,0.981018981018981,2.388810157775879,9,0.3,0.1101,0.07692307692307693,0.021498382091522217,mlp,0.02119114631228149
-0.01737675111631343,0.991008991008991,2.4039978981018066,10,0.2,0.11320000000000002,0.32667332667332666,0.02210214175283909,mlp,0.021724638123065233
-0.017523352677569257,0.993006993006993,2.397193193435669,11,0.2,0.10840000000000001,0.2967032967032967,0.02192234992980957,mlp,0.021544812580570578
-0.017525830998366975,0.996003996003996,2.389338731765747,12,0.1,0.11320000000000001,0.7132867132867133,0.02161150425672531,mlp,0.021239268427714706
-0.004900748122219526,0.7472527472527473,2.3750617504119873,13,0.2,0.10590000000000001,0.29270729270729273,0.021503757685422897,mlp,0.02139888712950051
-0.016956534667359965,0.993006993006993,2.3966739177703857,14,0.1,0.1124,0.7012987012987013,0.021857429295778275,mlp,0.02149298278801143
-0.014089237501824083,0.983016983016983,2.3907711505889893,15,0.0,0.11240000000000001,1.0,0.021621137857437134,mlp,0.021320744819939137
-0.018726847730326887,0.995004995004995,2.4000961780548096,16,0.1,0.1134,0.7182817182817183,0.02201061323285103,mlp,0.021606000943109393
-0.020631876258621847,0.997002997002997,2.3989171981811523,17,0.3,0.10750000000000001,0.06893106893106893,0.021968945860862732,mlp,0.02152484786324203
-0.011903777118348901,0.968031968031968,2.3886876106262207,18,0.1,0.11420000000000002,0.7032967032967034,0.021862054243683815,mlp,0.021604874631389975
-0.014590824969238875,0.985014985014985,2.3868777751922607,19,0.1,0.11030000000000001,0.7132867132867133,0.021696830168366432,mlp,0.02138480817526579
-0.011542298204586538,0.952047952047952,2.3979413509368896,20,0.1,0.11120000000000002,0.7122877122877123,0.021852441132068634,mlp,0.02160309180431068
-0.008723606804954636,0.8961038961038961,2.384072780609131,21,0.1,0.11380000000000001,0.7152847152847153,0.021768227219581604,mlp,0.0215799720287323
-0.01789814433889266,0.993006993006993,2.403757095336914,22,0.2,0.10560000000000001,0.2907092907092907,0.021990299224853516,mlp,0.021603634260594844
-0.013237682005532218,0.974025974025974,2.3979568481445312,23,0.3,0.11090000000000001,0.07292707292707293,0.021854212507605553,mlp,0.02156869300827384
-0.0038579636782958074,0.7082917082917083,2.368018627166748,24,0.2,0.10970000000000002,0.2907092907092907,0.021263113245368004,mlp,0.02118139618821442
-0.01337111217504847,0.983016983016983,2.3884787559509277,25,0.1,0.1185,0.7542457542457542,0.02182071842253208,mlp,0.021532800925895573
-0.02374811973751383,1.0,2.408503770828247,26,0.1,0.10820000000000002,0.6873126873126874,0.022160528227686882,mlp,0.021646465376019476
-0.012476411340962359,0.967032967032967,2.3988938331604004,27,0.3,0.113,0.08591408591408592,0.0218520350754261,mlp,0.021582759687677026
-0.014522857184205942,0.985014985014985,2.3918263912200928,28,0.2,0.10520000000000002,0.27672327672327673,0.021790651604533195,mlp,0.02147871923260391
-0.020490051931925612,0.998001998001998,2.4105336666107178,29,0.1,0.1053,0.6963036963036963,0.021987197920680046,mlp,0.021545724898576736
-0.015723552661119824,0.99000999000999,2.4030301570892334,30,0.1,0.11200000000000002,0.7052947052947053,0.021937794983386993,mlp,0.021598194632679223
-0.01603563820235916,0.99000999000999,2.3931522369384766,31,0.1,0.11050000000000001,0.7252747252747253,0.021956533193588257,mlp,0.02161000300385058
-0.015426355483665739,0.985014985014985,2.3947575092315674,32,0.1,0.11600000000000003,0.7532467532467533,0.02181779034435749,mlp,0.021486334510147573
