alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
0.006941897366566683,0.17082917082917082,2.3595309257507324,0,0.3,0.1121,0.08791208791208792,0.02120528556406498,mlp,0.021353519504889847
0.0018686776297249864,0.3856143856143856,2.3600189685821533,1,0.3,0.10980000000000001,0.07892107892107893,0.021203026175498962,mlp,0.0212427219748497
-0.002016322346663631,0.6093906093906094,2.3810367584228516,2,0.1,0.10990000000000001,0.7212787212787213,0.021307403221726418,mlp,0.021264527080580593
-0.004854622615409788,0.7432567432567433,2.366236925125122,3,0.1,0.11380000000000001,0.7162837162837162,0.02121526561677456,mlp,0.02111277108080685
-0.00010634830181773494,0.5164835164835165,2.3698477745056152,4,0.1,0.11110000000000002,0.7352647352647352,0.021242672577500343,mlp,0.021240413695573807
0.006323453224299481,0.2007992007992008,2.362048625946045,5,0.1,0.11350000000000002,0.7292707292707292,0.020955169573426247,mlp,0.021088521854951976
0.0042406881385584905,0.27672327672327673,2.366966724395752,6,0.1,0.11120000000000002,0.7212787212787213,0.021228503435850143,mlp,0.021318910285830498
0.00038508803227334384,0.4865134865134865,2.3737881183624268,7,0.2,0.11090000000000001,0.3116883116883117,0.021316559985280037,mlp,0.021324771899729967
0.0014583101974943136,0.41858141858141856,2.3713128566741943,8,0.1,0.1071,0.7002997002997003,0.021402135491371155,mlp,0.021433392025530337
0.00886355308767485,0.10989010989010989,2.35213041305542,9,0.1,0.10940000000000001,0.7072927072927073,0.021143430843949318,mlp,0.021332512702792884
0.002411015695985142,0.37662337662337664,2.3684587478637695,10,0.3,0.11080000000000001,0.08691308691308691,0.021219970658421516,mlp,0.021271255990490318
-0.0011576910613628492,0.5594405594405595,2.3697848320007324,11,0.2,0.1111,0.3036963036963037,0.02124786749482155,mlp,0.021223297473043204
0.0033083203155540868,0.3196803196803197,2.3537964820861816,12,0.3,0.10750000000000001,0.07092907092907093,0.021022191271185875,mlp,0.021091970264911653
0.0047803388276462045,0.24075924075924077,2.3597114086151123,13,0.0,0.10930000000000001,1.0,0.02112746797502041,mlp,0.021228949546813966
-0.0015409521223706572,0.5984015984015985,2.3621323108673096,14,0.3,0.1124,0.08091908091908091,0.021407563239336014,mlp,0.02137462596409023
0.0023246558531099873,0.37362637362637363,2.365053653717041,15,0.1,0.1131,0.7232767232767233,0.021057168021798134,mlp,0.021106232749298216
0.0008431718807072111,0.44955044955044954,2.369689702987671,16,0.3,0.11470000000000001,0.08491508491508491,0.02130027674138546,mlp,0.021318251691758633
0.003908452546898756,0.2917082917082917,2.3607065677642822,17,0.2,0.11280000000000001,0.31868131868131866,0.021254703402519226,mlp,0.021338102363049984
0.0015148540112490047,0.4175824175824176,2.374350070953369,18,0.3,0.11380000000000001,0.08891108891108891,0.021143538877367973,mlp,0.02117561684548855
-0.0017667954627972257,0.5974025974025974,2.370023012161255,19,0.1,0.1101,0.7222777222777222,0.021282842382788658,mlp,0.02124530627205968
0.0011689863445018534,0.43756243756243757,2.3787474632263184,20,0.4,0.11090000000000001,0.011988011988011988,0.021358156576752663,mlp,0.02138315319083631
0.004627713092346953,0.2677322677322677,2.356616497039795,21,0.1,0.10940000000000001,0.7182817182817183,0.021234683692455292,mlp,0.02133340858668089
0.0044151782814121215,0.2777222777222777,2.358597755432129,22,0.2,0.1082,0.3076923076923077,0.021105915307998657,mlp,0.021199514945968986
-0.0019370539770509827,0.6123876123876124,2.3678464889526367,23,0.1,0.108,0.6923076923076923,0.02127552404999733,mlp,0.021234391886740922
0.002924845621326246,0.3596403596403596,2.356091260910034,24,0.2,0.1129,0.3206793206793207,0.021149352192878723,mlp,0.021211392240598797
0.005209870249580837,0.23576423576423577,2.366759777069092,25,0.3,0.1149,0.08591408591408592,0.021103817969560623,mlp,0.021214341938495637
-0.0006771094725252964,0.5374625374625375,2.377326726913452,26,0.3,0.1143,0.08291708291708291,0.021211106330156326,mlp,0.021196753807365895
0.006398179325402072,0.1838161838161838,2.363919496536255,27,0.0,0.10980000000000001,1.0,0.021020369604229927,mlp,0.021155727744102477
0.0034622921634969673,0.3156843156843157,2.371227502822876,28,0.3,0.10880000000000001,0.07692307692307693,0.0212115291506052,mlp,0.021285224817693234
-0.00134915466825249,0.5934065934065934,2.3747475147247314,29,0.1,0.10570000000000002,0.7042957042957043,0.02129719965159893,mlp,0.02126850514858961
0.0034386123278551347,0.3226773226773227,2.3713314533233643,30,0.2,0.11520000000000001,0.3166833166833167,0.02131430059671402,mlp,0.021387845104560255
0.0030669793176475797,0.32967032967032966,2.3654978275299072,31,0.2,0.10880000000000001,0.2917082917082917,0.021114211529493332,mlp,0.021179167598485947
0.007555937850855059,0.13786213786213786,2.3564302921295166,32,0.3,0.11420000000000002,0.08791208791208792,0.021125951781868935,mlp,0.02128679347038269
