alignment_improvement,alignment_p_value,frobenius,graph_id,hub_overlap,hub_overlap_null_mean,hub_overlap_p_value,l1,model,random_l1_mean
0.029113766797700474,0.000999000999000999,2.3152222633361816,0,0.7,0.10950000000000001,0.000999000999000999,0.020956996828317642,gat,0.02158543000370264
0.03193760480442808,0.000999000999000999,2.3054049015045166,1,0.8,0.10850000000000001,0.000999000999000999,0.020530331879854202,gat,0.021207653537392616
0.03509344348225841,0.000999000999000999,2.290811061859131,2,0.7,0.11210000000000002,0.000999000999000999,0.020782679319381714,gat,0.021538540886715054
0.03224245658672349,0.000999000999000999,2.302152633666992,3,0.6,0.10940000000000001,0.000999000999000999,0.020588774234056473,gat,0.02127472358569503
0.03319474308383572,0.000999000999000999,2.321807861328125,4,0.6,0.1075,0.000999000999000999,0.020985083654522896,gat,0.021705595314502717
0.03237876322652524,0.000999000999000999,2.320589780807495,5,0.7,0.11040000000000003,0.000999000999000999,0.02059679478406906,gat,0.02128600944392383
0.03024711191154496,0.000999000999000999,2.3132119178771973,6,0.5,0.1106,0.001998001998001998,0.020870473235845566,gat,0.02152143447287381
0.03843944126025408,0.000999000999000999,2.308964967727661,7,0.6,0.10720000000000002,0.000999000999000999,0.02083492837846279,gat,0.021667827563360335
0.0390235318357166,0.000999000999000999,2.2968921661376953,8,0.6,0.1073,0.000999000999000999,0.020616620779037476,gat,0.02145382479391992
0.034493025378623,0.000999000999000999,2.3040308952331543,9,0.5,0.1101,0.000999000999000999,0.02046019956469536,gat,0.02119114631228149
0.038776097919609065,0.000999000999000999,2.303882360458374,10,0.6,0.11320000000000002,0.000999000999000999,0.020882241427898407,gat,0.021724638123065233
0.03641385616574373,0.000999000999000999,2.304649829864502,11,0.7,0.10840000000000001,0.000999000999000999,0.02076028287410736,gat,0.021544812580570578
0.042675109672067495,0.000999000999000999,2.291973352432251,12,0.4,0.11320000000000001,0.008991008991008992,0.020332880318164825,gat,0.021239268427714706
0.03823713638282069,0.000999000999000999,2.2971479892730713,13,0.6,0.10590000000000001,0.000999000999000999,0.020580654963850975,gat,0.02139888712950051
0.03783125812215249,0.000999000999000999,2.2961323261260986,14,0.7,0.1124,0.000999000999000999,0.02067987620830536,gat,0.02149298278801143
0.03390723212320235,0.000999000999000999,2.292996883392334,15,0.5,0.11240000000000001,0.004995004995004995,0.02059781737625599,gat,0.021320744819939137
0.031321026922474356,0.000999000999000999,2.2994112968444824,16,0.6,0.1134,0.000999000999000999,0.020929278805851936,gat,0.021606000943109393
0.03679191090630286,0.000999000999000999,2.3030648231506348,17,0.6,0.10750000000000001,0.000999000999000999,0.020732907578349113,gat,0.02152484786324203
0.03225948957833722,0.000999000999000999,2.308799982070923,18,0.5,0.11420000000000002,0.002997002997002997,0.020907912403345108,gat,0.021604874631389975
0.02954602997423246,0.000999000999000999,2.3088107109069824,19,0.6,0.11030000000000001,0.000999000999000999,0.02075297199189663,gat,0.02138480817526579
